metric,company_name,year,value,source
PETA+Animal Testing,Dr. Berrettini's Mendocino Minerals,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Dr. Dennis Gross Skincare,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Dr. Dennis Gross Skincare,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Dr. Sager’s HomeoTherapeutics,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Dr. Sager’s HomeoTherapeutics,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Dr. Sharp Natural Toothpaste,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Dr. Sharp Natural Toothpaste,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Dr. Singha's Natural Therapeutics,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Dr. Singha's Natural Therapeutics,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Dr. Spiller Pure SkinCare Solutions,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Dr. Spiller Pure SkinCare Solutions,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Dynamic Innovations,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Dynamic Innovations,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,"Dynamite Marketing, Inc.",2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,"Dynamite Marketing, Inc.",2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,E. Burnham Cosmetics,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,E. Burnham Cosmetics,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Earth Alive Clean Technologies Inc.,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Earth Alive Clean Technologies Inc.,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Earth Goddess Minerals,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Earth Goddess Minerals,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Earth Mama Angel Baby,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Earth Mama Angel Baby,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Earth Spirit Natural Home,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Earth Spirit Natural Home,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Earthlight Organics,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Earthlight Organics,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Eco Tools Cosmetic Brushes,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Eco Tools Cosmetic Brushes,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Edward & Sons Trading Company,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Edward & Sons Trading Company,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Egyptian Magic Skin Cream,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Egyptian Magic Skin Cream,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Elizabeth Grady Face First,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Elizabeth Grady Face First,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Elizabeth Van Buren Aromatherapy,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Elizabeth Van Buren Aromatherapy,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,ELON Nail & Skin Essentials,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,ELON Nail & Skin Essentials,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Emily Skin Soothers,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Emily Skin Soothers,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Eminence Organic Skin Care,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Eminence Organic Skin Care,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Emma Jean Cosmetics,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Emma Jean Cosmetics,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Engelshaut Cosmetics,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Engelshaut Cosmetics,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,English Rose Cosmetics,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,English Rose Cosmetics,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Envyderm Cosmetics Company,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Envyderm Cosmetics Company,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,"Essence of Vali, Inc.",2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,"Essence of Vali, Inc.",2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Essential 3,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Essential 3,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Essential 3,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Essential 3,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Essential Oil Company,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Essential Oil Company,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Eva Jenae Naturals,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Eva Jenae Naturals,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,"Evanger’s Dog and Cat Food Co., Inc.",2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,"Evanger’s Dog and Cat Food Co., Inc.",2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Everyday Esthetics,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Everyday Esthetics,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Exuberance International Inc.,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Exuberance International Inc.,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,FíOR Mineral Cosmetics,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,FíOR Mineral Cosmetics,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Fabula Skincare & Wellness,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Fabula Skincare & Wellness,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Fair and Flawless,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Fair and Flawless,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,"Faith Products, Ltd.",2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,"Faith Products, Ltd.",2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Little Green Ferns Limited,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Little Green Ferns Limited,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Fizzy Bella Bath Boutique,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Fizzy Bella Bath Boutique,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Flawless Spa Treatment Mineral Cosmetics,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Flawless Spa Treatment Mineral Cosmetics,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Fleabusters/Rx for Fleas,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Fleabusters/Rx for Fleas,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Flower Essences of Fox Mountain,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
