metric,company_name,year,value,source
"Newsweek+Sustainability Pay Link","Danaher","2015","0","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Danaher","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Danaher","2015","13.60","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","Danaher","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Danaher","2012","44.8","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","EQT","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","EQT","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","EQT","2015","1.50","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","EQT","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","EQT","2015","3.40","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","EQT","2015","12.20","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","EQT","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","Coach","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Coach","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Coach","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Coach","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Coach","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Coach","2015","12.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Coach","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Coach","2012","40.5","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","Moody's","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Moody's","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Moody's","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Moody's","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Moody's","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Moody's","2015","10.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Moody's","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","CME Group","2015","0","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","CME Group","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","CME Group","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","CME Group","2015","0","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","CME Group","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","CME Group","2015","10.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","CME Group","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Environmental figures audited","CIT Group","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","CIT Group","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","CIT Group","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","CIT Group","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","CIT Group","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","CIT Group","2015","10.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","CIT Group","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","Blackstone Group","2015","0","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Blackstone Group","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Blackstone Group","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Blackstone Group","2015","0","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Blackstone Group","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Blackstone Group","2015","10.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","Blackstone Group","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Environmental figures audited","BB&T","2015","0","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","BB&T","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","BB&T","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","BB&T","2015","0","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","BB&T","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","BB&T","2015","10.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","BB&T","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","BB&T","2012","43.6","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","Nucor","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Nucor","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Nucor","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Nucor","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Nucor","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Nucor","2015","8.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Nucor","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Nucor","2012","35.3","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","BorgWarner","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","BorgWarner","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","BorgWarner","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","BorgWarner","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","BorgWarner","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","BorgWarner","2015","7.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","BorgWarner","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","BorgWarner","2012","53.3","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","Enterprise Products Partners","2015","0","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Enterprise Products Partners","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Enterprise Products Partners","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Enterprise Products Partners","2015","0","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Enterprise Products Partners","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Enterprise Products Partners","2015","5.10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","Enterprise Products Partners","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Environmental figures audited","Shire","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Shire","2015","13.20","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Shire","2015","14.50","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Shire","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Shire","2015","10.10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Shire","2015","85.10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","Shire","2015","13.20","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Environmental figures audited","Woolworths","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Woolworths","2015","8.20","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Woolworths","2015","3.80","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Woolworths","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Woolworths","2015","11.80","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Woolworths","2015","67.40","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","Woolworths","2015","11.40","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Woolworths","2012","65.9","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-global-500-list.html"
"Newsweek+Environmental figures audited","Airbus Group","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Airbus Group","2015","8.60","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Airbus Group","2015","11.40","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Airbus Group","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Airbus Group","2015","11.40","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Airbus Group","2015","65.90","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","Airbus Group","2015","5.10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Environmental figures audited","Telenor","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Telenor","2015","3.10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Telenor","2015","5.40","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Telenor","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Telenor","2015","12.90","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Telenor","2015","64.40","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","Telenor","2015","7.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Telenor","2012","62.4","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-global-500-list.html"
"Newsweek+Environmental figures audited","Orange","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Orange","2015","5.20","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Orange","2015","8.60","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Orange","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Orange","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Orange","2015","62.10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","Orange","2015","12.30","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Environmental figures audited","ASML Holding","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","ASML Holding","2015","9.20","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","ASML Holding","2015","7.90","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","ASML Holding","2015","0","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","ASML Holding","2015","11.60","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","ASML Holding","2015","60.90","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","ASML Holding","2015","14.10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Environmental figures audited","T-Mobile USA, Inc.","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","T-Mobile USA, Inc.","2015","7.20","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","T-Mobile USA, Inc.","2015","4.10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
