metric,company_name,year,value,source
"UN Global Compact+CSR Reporting Level","EI du Pont de Nemours","2012","Active","https://www.unglobalcompact.org/COPs/active/48321"
"Sebastian Jekutsch+CSR Report Available","EI du Pont de Nemours","2011","Yes","https://www.unglobalcompact.org/system/attachments/19213/original/DuPont_2012_Global_Reporting_Initiative_Report.pdf?1354462974"
"UN Global Compact+CSR Reporting Level","EI du Pont de Nemours","2011","Active","https://www.unglobalcompact.org/COPs/active/19812"
"Sebastian Jekutsch+CSR Report Available","EI du Pont de Nemours","2010","Yes","https://www.unglobalcompact.org/system/attachments/11978/original/2011_DuPont_GRI_Report_1_.pdf?1316013259"
"UN Global Compact+CSR Reporting Level","EI du Pont de Nemours","2010","Learner","https://www.unglobalcompact.org/COPs/learner/13207"
"Sebastian Jekutsch+CSR Report Available","AstraZeneca","2015","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/166641/original/http___www_astrazeneca_com_Sustainability_%282%29.pdf?1433941722"
"UN Global Compact+CSR Reporting Level","AstraZeneca","2015","Learner","https://www.unglobalcompact.org/COPs/learner/152381"
"Sebastian Jekutsch+CSR Report Available","AstraZeneca","2010","Yes","https://www.unglobalcompact.org/system/attachments/9847/original/UNGC_report.docx?1302258663"
"UN Global Compact+CSR Reporting Level","AstraZeneca","2010","Advanced","https://www.unglobalcompact.org/COPs/advanced/11278"
"Sebastian Jekutsch+CSR Report Available","AstraZeneca","2011","Yes","https://www.unglobalcompact.org/system/attachments/14691/original/AstraZeneca_2011_COP_PDF.pdf?1332946393"
"UN Global Compact+CSR Reporting Level","AstraZeneca","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/15737"
"Sebastian Jekutsch+CSR Report Available","AstraZeneca","2012","Yes","https://www.unglobalcompact.org/system/attachments/21095/original/www.astrazeneca.com-Responsibility.pdf?1364481551"
"UN Global Compact+CSR Reporting Level","AstraZeneca","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/21543"
"Sebastian Jekutsch+CSR Report Available","AstraZeneca","2014","Yes","https://www.unglobalcompact.org/system/attachments/71681/original/www_astrazeneca_com_Home.pdf?1395999527"
"UN Global Compact+CSR Reporting Level","AstraZeneca","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/66851"
"Sebastian Jekutsch+CSR Report Available","Tokio Marine Holdings","2014","Yes","https://www.unglobalcompact.org/system/attachments/60081/original/UNGC_COP2013.pdf?1390185986"
"UN Global Compact+CSR Reporting Level","Tokio Marine Holdings","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/55961"
"Sebastian Jekutsch+CSR Report Available","Tokio Marine Holdings","2011","Yes","https://www.unglobalcompact.org/system/attachments/13866/original/UNGC_COP2011.PDF?1327379513"
"UN Global Compact+CSR Reporting Level","Tokio Marine Holdings","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/14964"
"Sebastian Jekutsch+CSR Report Available","Tokio Marine Holdings","2013","Yes","https://www.unglobalcompact.org/system/attachments/20013/original/UNGC_COP2012final.pdf?1358487683"
"UN Global Compact+CSR Reporting Level","Tokio Marine Holdings","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/20545"
"Sebastian Jekutsch+CSR Report Available","Schneider Electric","2010","Yes","[""https://www.unglobalcompact.org/system/attachments/10422/original/Schneider_Electric_2011_COP.pdf?1306173427"", ""https://www.unglobalcompact.org/system/attachments/10423/original/schneider_electric_annual-report-2010.pdf?1306173427""]"
"UN Global Compact+CSR Reporting Level","Schneider Electric","2010","Advanced","https://www.unglobalcompact.org/COPs/advanced/11821"
"Sebastian Jekutsch+CSR Report Available","Schneider Electric","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/150101/original/schneider-electric-annual-report-2014.pdf?1427874391"
"UN Global Compact+CSR Reporting Level","Schneider Electric","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/137761"
"Sebastian Jekutsch+CSR Report Available","Schneider Electric","2011","Yes","https://www.unglobalcompact.org/system/attachments/14690/original/schneider_electric_annual-report-2011.pdf?1332945985"
"UN Global Compact+CSR Reporting Level","Schneider Electric","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/15736"
"Sebastian Jekutsch+CSR Report Available","Schneider Electric","2012","Yes","https://www.unglobalcompact.org/system/attachments/21085/original/schneider_electric_annual-report-2012.pdf?1364469145"
"UN Global Compact+CSR Reporting Level","Schneider Electric","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/21534"
"Sebastian Jekutsch+CSR Report Available","Schneider Electric","2013","Yes","https://www.unglobalcompact.org/system/attachments/71691/original/schneider-electric-annual-report-2013.pdf?1396004088"
"UN Global Compact+CSR Reporting Level","Schneider Electric","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/66861"
"PERI at University of Massachusetts Amherst+Toxic Incineration Transfers","Freeport-McMoRan Copper","2013","0.00","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic 100 Air Polluters Rank","Freeport-McMoRan Copper","2013","41","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Score","Freeport-McMoRan Copper","2013","532,777","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Air Releases","Freeport-McMoRan Copper","2013","4.50","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Incineration Transfers","LyondellBasell Industries","2013","2.74","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic 100 Air Polluters Rank","LyondellBasell Industries","2013","6","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Score","LyondellBasell Industries","2013","2,954,294","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Air Releases","LyondellBasell Industries","2013","5.17","http://www.peri.umass.edu/toxicair_current/"
"Sebastian Jekutsch+CSR Report Available","Gas Natural Fenosa","2010","Yes","[""https://www.unglobalcompact.org/system/attachments/12846/original/IRC_2010_Ingl_s.pdf?1321266830"", ""https://www.unglobalcompact.org/system/attachments/12847/original/IRC_2010_Castellano.pdf?1321266831""]"
"UN Global Compact+CSR Reporting Level","Gas Natural Fenosa","2010","Active","https://www.unglobalcompact.org/COPs/active/14034"
"Sebastian Jekutsch+CSR Report Available","Gas Natural Fenosa","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2014/111391/original/IRC_cast_2013_accv2.pdf?1412150628"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/111401/original/IRC_ing_2013_acc.pdf?1412150629""]"
"UN Global Compact+CSR Reporting Level","Gas Natural Fenosa","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/102701"
"Sebastian Jekutsch+CSR Report Available","Gas Natural Fenosa","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/17939/original/2011_Responsabilidad_Corporativa_SP.pdf?1349862870"", ""https://www.unglobalcompact.org/system/attachments/17940/original/2011_Corporate_Responsibility_EN.pdf?1349862871""]"
"UN Global Compact+CSR Reporting Level","Gas Natural Fenosa","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/18649"
"Sebastian Jekutsch+CSR Report Available","Gas Natural Fenosa","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/37111/original/IRC_2012_Castellano.pdf?1380732909"", ""https://www.unglobalcompact.org/system/attachments/37121/original/IRC_2012_English.pdf?1380732909""]"
"UN Global Compact+CSR Reporting Level","Gas Natural Fenosa","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/35451"
"PERI at University of Massachusetts Amherst+Toxic Incineration Transfers","Marathon Petroleum","2013","0.02","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic 100 Air Polluters Rank","Marathon Petroleum","2013","67","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Score","Marathon Petroleum","2013","225,194","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Air Releases","Marathon Petroleum","2013","1.44","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Incineration Transfers","Rolls-Royce Holdings","2013","0.00","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic 100 Air Polluters Rank","Rolls-Royce Holdings","2013","97","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Score","Rolls-Royce Holdings","2013","95,573","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Air Releases","Rolls-Royce Holdings","2013","0.05","http://www.peri.umass.edu/toxicair_current/"
"Sebastian Jekutsch+CSR Report Available","Teva Pharmaceutical Inds","2012","Yes","https://www.unglobalcompact.org/system/attachments/17069/original/TEVA_UNGC_Third_Communication_on_Progress_August_2011_Final.pdf?1345130402"
"UN Global Compact+CSR Reporting Level","Teva Pharmaceutical Inds","2012","Active","https://www.unglobalcompact.org/COPs/active/17875"
"Sebastian Jekutsch+CSR Report Available","Teva Pharmaceutical Inds","2011","Yes","https://www.unglobalcompact.org/system/attachments/10021/original/TEVA_UNGC_Second_CommunicationonProgress_April201__final.pdf?1303803422"
"UN Global Compact+CSR Reporting Level","Teva Pharmaceutical Inds","2011","Active","https://www.unglobalcompact.org/COPs/active/11451"
"Sebastian Jekutsch+CSR Report Available","Teva Pharmaceutical Inds","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/129891/original/TEVA_CSR_Report_2014.pdf?1418791448"
"UN Global Compact+CSR Reporting Level","Teva Pharmaceutical Inds","2014","Active","https://www.unglobalcompact.org/COPs/active/118771"
"Sebastian Jekutsch+CSR Report Available","Teva Pharmaceutical Inds","2013","Yes","https://www.unglobalcompact.org/system/attachments/40231/original/TevaPharmaceuticals_CSR%20REPORT_UNGC_COP_2012_Oct2013_FINAL.pdf?1381941460"
"UN Global Compact+CSR Reporting Level","Teva Pharmaceutical Inds","2013","Active","https://www.unglobalcompact.org/COPs/active/38371"
"Sebastian Jekutsch+CSR Report Available","Dai-ichi Life Insurance","2014","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2015/158531/original/DSR_Report_2014%28E%29.pdf?1431057482"", ""https://www.unglobalcompact.org/system/attachments/cop_2015/158541/original/DSR_Report_2014%28J%29.pdf?1431057482""]"
"UN Global Compact+CSR Reporting Level","Dai-ichi Life Insurance","2014","Active","https://www.unglobalcompact.org/COPs/active/145171"
"Sebastian Jekutsch+CSR Report Available","Johnson Controls","2011","Yes","https://www.unglobalcompact.org/system/attachments/12111/original/JCI_COP_2011.pdf?1317135989"
"UN Global Compact+CSR Reporting Level","Johnson Controls","2011","Active","https://www.unglobalcompact.org/COPs/active/13328"
"Sebastian Jekutsch+CSR Report Available","Johnson Controls","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/110531/original/Final_Report_SEP14.pdf?1411737853"
"UN Global Compact+CSR Reporting Level","Johnson Controls","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/101881"
"Sebastian Jekutsch+CSR Report Available","Johnson Controls","2012","Yes","https://www.unglobalcompact.org/system/attachments/17679/original/2012_UN_Global_Compact_Communication_2012_web_view.pdf?1348669774"
"UN Global Compact+CSR Reporting Level","Johnson Controls","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/18422"
"Sebastian Jekutsch+CSR Report Available","Johnson Controls","2013","Yes","https://www.unglobalcompact.org/system/attachments/33651/original/www.one-report.com_report_JCI%20cop_rept_adv_9_11_13_Clean.pdf?1379100145"
"UN Global Compact+CSR Reporting Level","Johnson Controls","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/32421"
"Sebastian Jekutsch+CSR Report Available","China Railway Construction","2011","Yes","https://www.unglobalcompact.org/system/attachments/15814/original/_2011_-_.doc?1339145956"
"UN Global Compact+CSR Reporting Level","China Railway Construction","2011","Active","https://www.unglobalcompact.org/COPs/active/16784"
"Sebastian Jekutsch+CSR Report Available","China Railway Construction","2010","Yes","https://www.unglobalcompact.org/system/attachments/10569/original/_2010_6.1.pdf?1306918026"
"UN Global Compact+CSR Reporting Level","China Railway Construction","2010","Active","https://www.unglobalcompact.org/COPs/active/11963"
"Sebastian Jekutsch+CSR Report Available","China Railway Construction","2013","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/102471/original/%E4%B8%AD%E5%9B%BD%E9%93%81%E5%BB%BA2013%E5%B9%B4%E7%A4%BE%E4%BC%9A%E8%B4%A3%E4%BB%BB%E6%8A%A5%E5%91%8A.pdf?1408341435"
"UN Global Compact+CSR Reporting Level","China Railway Construction","2013","Active","https://www.unglobalcompact.org/COPs/active/94231"
"Sebastian Jekutsch+CSR Report Available","China Railway Construction","2012","Yes","https://www.unglobalcompact.org/system/attachments/27861/original/%E4%B8%AD%E5%9B%BD%E9%93%81%E5%BB%BA2012%E5%B9%B4%E7%A4%BE%E4%BC%9A%E8%B4%A3%E4%BB%BB%E6%8A%A5%E5%91%8A.pdf?1375924084"
"UN Global Compact+CSR Reporting Level","China Railway Construction","2012","Active","https://www.unglobalcompact.org/COPs/active/27511"
"Sebastian Jekutsch+CSR Report Available","Wilmar International","2013","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/93341/original/Wilmar-Annual-Report-2013-Final.pdf?1404439469"
"UN Global Compact+CSR Reporting Level","Wilmar International","2013","Learner","https://www.unglobalcompact.org/COPs/learner/85991"
"Sebastian Jekutsch+CSR Report Available","Wilmar International","2010","Yes","https://www.unglobalcompact.org/system/attachments/12518/original/Wilmar_AR2010_Final.pdf?1319683345"
"UN Global Compact+CSR Reporting Level","Wilmar International","2010","Learner","https://www.unglobalcompact.org/COPs/learner/13713"
"Sebastian Jekutsch+CSR Report Available","Wilmar International","2011","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/93331/original/Wilmar_SR2011.pdf?1404438736"
"UN Global Compact+CSR Reporting Level","Wilmar International","2011","Learner","https://www.unglobalcompact.org/COPs/learner/85981"
"Sebastian Jekutsch+CSR Report Available","Wilmar International","2012","Yes","https://www.unglobalcompact.org/system/attachments/23056/original/Wilmar_International_Annual_Report_2012.pdf?1372732247"
"UN Global Compact+CSR Reporting Level","Wilmar International","2012","Learner","https://www.unglobalcompact.org/COPs/learner/23223"
"PERI at University of Massachusetts Amherst+Toxic Incineration Transfers","Dominion Resources","2013","0.00","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic 100 Air Polluters Rank","Dominion Resources","2013","83","http://www.peri.umass.edu/toxicair_current/"
